date,dc_id,load_MW,cooling_kW
2024-03-17,DC_10,15.74,2302.9
2024-03-18,DC_10,16.43,2295.6
2024-03-19,DC_10,15.89,2351.5
2024-03-20,DC_10,15.83,2242.3
2024-03-21,DC_10,16.13,2281.7
2024-03-22,DC_10,16.15,2404.4
2024-03-23,DC_10,16.37,2287.5
2024-03-24,DC_10,15.85,2162.1
2024-03-25,DC_10,16.42,2251.2
2024-03-26,DC_10,15.49,2391.4
2024-03-27,DC_10,15.98,2242.5
2024-03-28,DC_10,16.29,2332.1
2024-03-29,DC_10,16.99,2213.3
2024-03-30,DC_10,16.83,2203.0
2024-03-31,DC_10,16.23,2146.3
2024-04-01,DC_10,15.53,2288.4
2024-04-02,DC_10,16.48,2433.2
2024-04-03,DC_10,15.56,2230.3
2024-04-04,DC_10,14.93,2286.0
2024-04-05,DC_10,16.61,2229.5
2024-04-06,DC_10,16.53,2196.2
2024-04-07,DC_10,15.79,2199.3
2024-04-08,DC_10,16.51,2179.6
2024-04-09,DC_10,16.2,2228.4
2024-04-10,DC_10,16.1,2229.7
2024-04-11,DC_10,16.74,2312.4
2024-04-12,DC_10,16.63,2370.4
2024-04-13,DC_10,16.01,2369.6
2024-04-14,DC_10,15.93,2270.9
2024-04-15,DC_10,16.75,2189.5
2024-04-16,DC_10,17.09,2309.9
2024-04-17,DC_10,17.06,2089.6
2024-04-18,DC_10,16.57,2270.3
2024-04-19,DC_10,15.63,2120.8
2024-04-20,DC_10,15.3,2232.1
2024-04-21,DC_10,16.91,2354.1
2024-04-22,DC_10,16.52,2336.3
2024-04-23,DC_10,16.49,2353.2
2024-04-24,DC_10,15.53,2246.7
2024-04-25,DC_10,16.4,2259.1
2024-04-26,DC_10,16.85,2285.3
2024-04-27,DC_10,15.58,2305.4
2024-04-28,DC_10,16.74,2183.9
2024-04-29,DC_10,15.88,2262.4
2024-04-30,DC_10,15.91,2266.2
2024-05-01,DC_10,16.39,2291.0
2024-05-02,DC_10,16.82,2243.5
2024-05-03,DC_10,16.3,2417.2
2024-05-04,DC_10,17.19,2250.0
2024-05-05,DC_10,16.92,2332.6
2024-05-06,DC_10,16.46,2168.5
2024-05-07,DC_10,15.97,2211.5
2024-05-08,DC_10,16.93,2269.8
2024-05-09,DC_10,15.62,2428.5
2024-05-10,DC_10,15.71,2330.2
2024-05-11,DC_10,16.29,2428.6
2024-05-12,DC_10,16.4,2239.4
2024-05-13,DC_10,16.0,2466.5
2024-05-14,DC_10,16.8,2329.4
2024-05-15,DC_10,15.79,2369.0
2024-05-16,DC_10,17.36,2197.3
2024-05-17,DC_10,16.89,2217.4
2024-05-18,DC_10,16.33,2223.3
2024-05-19,DC_10,16.52,2343.5
2024-05-20,DC_10,16.05,2379.7
2024-05-21,DC_10,17.11,2284.7
2024-05-22,DC_10,15.47,2250.3
2024-05-23,DC_10,16.71,2444.2
2024-05-24,DC_10,16.53,2359.8
2024-05-25,DC_10,16.75,2229.6
2024-05-26,DC_10,16.62,2160.6
2024-05-27,DC_10,15.65,2262.2
2024-05-28,DC_10,16.3,2232.0
2024-05-29,DC_10,16.16,2304.1
2024-05-30,DC_10,17.13,2338.8
2024-05-31,DC_10,16.48,2294.4
2024-06-01,DC_10,16.55,2343.3
2024-06-02,DC_10,16.92,2315.9
2024-06-03,DC_10,15.7,2233.6
2024-06-04,DC_10,15.32,2251.4
2024-06-05,DC_10,16.68,2354.0
2024-06-06,DC_10,16.89,2252.8
2024-06-07,DC_10,16.83,2358.9
2024-06-08,DC_10,16.24,2552.9
2024-06-09,DC_10,16.95,2474.1
2024-06-10,DC_10,16.45,2404.5
2024-06-11,DC_10,16.53,2461.3
2024-06-12,DC_10,17.35,2381.1
2024-06-13,DC_10,17.03,2359.3
2024-06-14,DC_10,17.11,2329.4
2024-06-15,DC_10,16.33,2442.8
2024-06-16,DC_10,17.67,2412.5
2024-06-17,DC_10,16.66,2254.9
2024-06-18,DC_10,16.94,2270.2
2024-06-19,DC_10,17.21,2450.0
2024-06-20,DC_10,16.34,2347.1
2024-06-21,DC_10,16.16,2341.2
2024-06-22,DC_10,17.4,2313.3
2024-06-23,DC_10,17.31,2494.7
2024-06-24,DC_10,17.1,2406.8
2024-06-25,DC_10,16.76,2350.9
2024-06-26,DC_10,16.42,2386.4
2024-06-27,DC_10,16.18,2335.5
2024-06-28,DC_10,17.25,2334.4
2024-06-29,DC_10,16.5,2293.8
2024-06-30,DC_10,17.16,2416.4
2024-07-01,DC_10,16.88,2463.6
2024-07-02,DC_10,16.9,2420.5
2024-07-03,DC_10,17.05,2356.3
2024-07-04,DC_10,16.6,2387.8
2024-07-05,DC_10,17.26,2524.8
2024-07-06,DC_10,16.7,2399.0
2024-07-07,DC_10,16.79,2208.0
2024-07-08,DC_10,16.26,2318.1
2024-07-09,DC_10,16.82,2239.3
2024-07-10,DC_10,16.98,2485.2
2024-07-11,DC_10,17.13,2378.7
2024-07-12,DC_10,16.96,2429.3
2024-07-13,DC_10,16.91,2398.8
2024-07-14,DC_10,16.63,2306.5
2024-07-15,DC_10,16.91,2516.6
2024-07-16,DC_10,17.29,2323.1
2024-07-17,DC_10,17.63,2268.1
2024-07-18,DC_10,18.11,2477.2
2024-07-19,DC_10,17.68,2486.7
2024-07-20,DC_10,17.59,2430.8
2024-07-21,DC_10,17.89,2496.5
2024-07-22,DC_10,17.49,2354.5
2024-07-23,DC_10,17.52,2380.9
2024-07-24,DC_10,16.72,2342.5
2024-07-25,DC_10,17.12,2304.3
2024-07-26,DC_10,17.08,2501.3
2024-07-27,DC_10,17.19,2440.2
2024-07-28,DC_10,16.74,2332.4
2024-07-29,DC_10,17.18,2295.3
2024-07-30,DC_10,17.08,2371.4
2024-07-31,DC_10,16.68,2444.4
2024-08-01,DC_10,18.08,2377.3
2024-08-02,DC_10,16.91,2464.4
2024-08-03,DC_10,17.59,2431.9
2024-08-04,DC_10,17.31,2470.7
2024-08-05,DC_10,16.4,2269.6
2024-08-06,DC_10,17.45,2311.4
2024-08-07,DC_10,17.29,2479.2
2024-08-08,DC_10,17.15,2364.7
2024-08-09,DC_10,17.2,2619.2
2024-08-10,DC_10,16.95,2337.8
2024-08-11,DC_10,18.63,2541.7
2024-08-12,DC_10,17.11,2532.5
2024-08-13,DC_10,17.57,2399.0
2024-08-14,DC_10,17.08,2479.5
2024-08-15,DC_10,17.08,2473.1
2024-08-16,DC_10,17.07,2485.2
2024-08-17,DC_10,16.99,2390.7
2024-08-18,DC_10,17.76,2484.7
2024-08-19,DC_10,17.13,2383.2
2024-08-20,DC_10,17.28,2600.9
2024-08-21,DC_10,16.52,2543.9
2024-08-22,DC_10,17.69,2446.8
2024-08-23,DC_10,17.68,2527.3
2024-08-24,DC_10,17.11,2371.4
2024-08-25,DC_10,17.85,2477.6
2024-08-26,DC_10,17.75,2452.3
2024-08-27,DC_10,17.81,2495.8
2024-08-28,DC_10,17.34,2475.0
2024-08-29,DC_10,17.17,2390.7
2024-08-30,DC_10,16.76,2565.9
2024-08-31,DC_10,17.33,2417.0
2024-09-01,DC_10,17.33,2485.7
2024-09-02,DC_10,17.38,2581.7
2024-09-03,DC_10,17.26,2591.4
2024-09-04,DC_10,17.16,2534.7
2024-09-05,DC_10,17.3,2359.6
2024-09-06,DC_10,17.66,2573.0
2024-09-07,DC_10,17.86,2484.6
2024-09-08,DC_10,17.66,2367.5
2024-09-09,DC_10,17.43,2367.6
2024-09-10,DC_10,16.85,2302.1
2024-09-11,DC_10,16.86,2269.0
2024-09-12,DC_10,17.84,2351.8
2024-09-13,DC_10,17.37,2276.0
2024-09-14,DC_10,16.9,2445.8
2024-09-15,DC_10,16.88,2413.2
2024-09-16,DC_10,16.42,2536.6
2024-09-17,DC_10,17.19,2567.8
2024-09-18,DC_10,18.11,2453.8
2024-09-19,DC_10,17.93,2328.4
2024-09-20,DC_10,17.51,2392.0
2024-09-21,DC_10,18.27,2467.8
2024-09-22,DC_10,17.83,2611.0
2024-09-23,DC_10,16.74,2302.5
2024-09-24,DC_10,18.26,2540.4
2024-09-25,DC_10,17.1,2543.5
2024-09-26,DC_10,16.91,2541.5
2024-09-27,DC_10,17.23,2355.1
2024-09-28,DC_10,17.5,2447.9
2024-09-29,DC_10,17.48,2382.7
2024-09-30,DC_10,17.28,2327.5
2024-10-01,DC_10,17.29,2494.6
2024-10-02,DC_10,17.08,2439.3
2024-10-03,DC_10,17.37,2437.9
2024-10-04,DC_10,17.55,2313.9
2024-10-05,DC_10,17.41,2390.7
2024-10-06,DC_10,17.54,2384.0
2024-10-07,DC_10,16.35,2427.4
2024-10-08,DC_10,17.16,2613.6
2024-10-09,DC_10,18.02,2297.4
2024-10-10,DC_10,17.54,2574.8
2024-10-11,DC_10,16.35,2504.1
2024-10-12,DC_10,17.21,2376.0
2024-10-13,DC_10,17.58,2542.9
2024-10-14,DC_10,17.72,2272.4
2024-10-15,DC_10,18.1,2319.9
2024-10-16,DC_10,18.16,2344.0
2024-10-17,DC_10,17.56,2453.3
2024-10-18,DC_10,17.35,2484.6
2024-10-19,DC_10,17.22,2403.6
2024-10-20,DC_10,17.47,2472.1
2024-10-21,DC_10,16.65,2380.4
2024-10-22,DC_10,17.18,2717.7
2024-10-23,DC_10,17.24,2422.6
2024-10-24,DC_10,17.22,2198.0
2024-10-25,DC_10,17.28,2459.2
2024-10-26,DC_10,17.08,2363.9
2024-10-27,DC_10,16.95,2384.4
2024-10-28,DC_10,17.02,2497.0
2024-10-29,DC_10,17.49,2478.1
2024-10-30,DC_10,17.18,2429.0
2024-10-31,DC_10,17.11,2429.0
2024-11-01,DC_10,16.76,2393.0
2024-11-02,DC_10,17.93,2542.2
2024-11-03,DC_10,17.58,2458.9
2024-11-04,DC_10,16.62,2305.6
2024-11-05,DC_10,16.63,2472.1
2024-11-06,DC_10,16.99,2392.6
2024-11-07,DC_10,16.26,2330.7
2024-11-08,DC_10,18.03,2284.5
2024-11-09,DC_10,16.58,2255.3
2024-11-10,DC_10,17.46,2509.9
2024-11-11,DC_10,17.52,2461.1
2024-11-12,DC_10,18.08,2376.4
2024-11-13,DC_10,16.7,2552.5
2024-11-14,DC_10,17.35,2585.8
2024-11-15,DC_10,16.48,2464.0
2024-11-16,DC_10,16.85,2424.5
2024-11-17,DC_10,16.06,2452.1
2024-11-18,DC_10,17.06,2491.3
2024-11-19,DC_10,16.46,2395.3
2024-11-20,DC_10,15.61,2220.6
2024-11-21,DC_10,16.5,2341.3
2024-11-22,DC_10,16.89,2350.4
2024-11-23,DC_10,16.86,2316.6
2024-11-24,DC_10,16.88,2433.3
2024-11-25,DC_10,16.8,2176.4
2024-11-26,DC_10,17.72,2212.3
2024-11-27,DC_10,16.53,2429.2
2024-11-28,DC_10,17.07,2394.8
2024-11-29,DC_10,16.84,2390.7
2024-11-30,DC_10,16.65,2375.8
2024-12-01,DC_10,16.75,2384.0
2024-12-02,DC_10,17.39,2341.6
2024-12-03,DC_10,16.98,2409.6
2024-12-04,DC_10,17.32,2144.1
2024-12-05,DC_10,16.88,2389.2
2024-12-06,DC_10,16.52,2340.2
2024-12-07,DC_10,16.48,2259.6
2024-12-08,DC_10,17.44,2202.8
2024-12-09,DC_10,16.72,2366.4
2024-12-10,DC_10,16.72,2245.9
2024-12-11,DC_10,16.66,2313.4
2024-12-12,DC_10,18.08,2446.7
2024-12-13,DC_10,17.3,2384.5
2024-12-14,DC_10,16.89,2428.5
2024-12-15,DC_10,16.8,2548.1
2024-12-16,DC_10,16.74,2390.7
2024-12-17,DC_10,17.21,2478.6
2024-12-18,DC_10,16.78,2327.2
2024-12-19,DC_10,17.27,2208.9
2024-12-20,DC_10,16.44,2232.3
2024-12-21,DC_10,17.44,2251.2
2024-12-22,DC_10,16.94,2437.2
2024-12-23,DC_10,15.79,2515.7
2024-12-24,DC_10,18.01,2326.6
2024-12-25,DC_10,16.54,2183.8
2024-12-26,DC_10,16.88,2367.7
2024-12-27,DC_10,16.39,2304.9
2024-12-28,DC_10,15.98,2250.7
2024-12-29,DC_10,16.4,2396.0
2024-12-30,DC_10,16.13,2285.6
2024-12-31,DC_10,17.48,2386.8
2019-01-01,DC_11,31.4,3238.6
2019-01-02,DC_11,31.13,3069.6
2019-01-03,DC_11,30.93,3275.1
2019-01-04,DC_11,30.92,3188.2
2019-01-05,DC_11,30.55,3262.6
2019-01-06,DC_11,31.11,3192.4
2019-01-07,DC_11,31.2,3253.5
2019-01-08,DC_11,30.32,3181.7
2019-01-09,DC_11,30.43,3266.4
2019-01-10,DC_11,30.44,3109.2
2019-01-11,DC_11,30.66,3160.8
2019-01-12,DC_11,30.38,3252.8
2019-01-13,DC_11,30.9,3430.4
2019-01-14,DC_11,31.4,3261.3
2019-01-15,DC_11,29.67,3188.2
2019-01-16,DC_11,30.87,3212.6
2019-01-17,DC_11,31.43,3296.0
2019-01-18,DC_11,30.19,3269.6
2019-01-19,DC_11,31.58,3339.3
2019-01-20,DC_11,31.04,3257.6
2019-01-21,DC_11,30.16,3140.2
2019-01-22,DC_11,30.14,3230.5
2019-01-23,DC_11,30.59,3039.4
2019-01-24,DC_11,30.47,3221.4
2019-01-25,DC_11,30.6,3106.0
2019-01-26,DC_11,31.71,3285.9
2019-01-27,DC_11,31.1,3011.6
2019-01-28,DC_11,30.36,3026.6
2019-01-29,DC_11,30.92,3139.1
2019-01-30,DC_11,30.69,3154.8
2019-01-31,DC_11,31.09,3102.8
2019-02-01,DC_11,30.65,3147.1
2019-02-02,DC_11,31.43,3125.6
2019-02-03,DC_11,31.51,3079.4
2019-02-04,DC_11,30.87,3221.6
2019-02-05,DC_11,30.94,3338.1
2019-02-06,DC_11,30.97,3101.1
2019-02-07,DC_11,30.74,3163.7
2019-02-08,DC_11,30.53,3051.6
2019-02-09,DC_11,30.93,3266.8
2019-02-10,DC_11,30.87,3116.9
2019-02-11,DC_11,31.57,3305.3
2019-02-12,DC_11,30.68,3084.2
2019-02-13,DC_11,31.76,3217.8
2019-02-14,DC_11,30.03,3189.0
2019-02-15,DC_11,30.37,3161.4
2019-02-16,DC_11,30.2,2968.1
2019-02-17,DC_11,30.57,3029.3
2019-02-18,DC_11,30.26,3181.2
2019-02-19,DC_11,29.82,3178.2
2019-02-20,DC_11,31.4,3138.3
2019-02-21,DC_11,30.54,3272.5
2019-02-22,DC_11,30.62,3250.5
2019-02-23,DC_11,30.54,3124.6
2019-02-24,DC_11,30.4,3009.4
2019-02-25,DC_11,30.39,3127.4
2019-02-26,DC_11,29.74,3214.8
2019-02-27,DC_11,30.84,3109.7
2019-02-28,DC_11,30.57,3123.2
2019-03-01,DC_11,30.74,3102.4
2019-03-02,DC_11,29.9,3024.2
2019-03-03,DC_11,30.77,3007.0
2019-03-04,DC_11,29.14,3203.8
2019-03-05,DC_11,31.62,3054.5
2019-03-06,DC_11,30.95,3114.4
2019-03-07,DC_11,30.14,3159.2
2019-03-08,DC_11,31.72,3277.7
2019-03-09,DC_11,30.38,3089.2
2019-03-10,DC_11,29.58,3296.7
2019-03-11,DC_11,29.51,2955.8
2019-03-12,DC_11,29.86,3274.6
2019-03-13,DC_11,30.91,3186.0
2019-03-14,DC_11,30.28,2974.1
2019-03-15,DC_11,31.24,3104.6
2019-03-16,DC_11,31.45,3248.4
2019-03-17,DC_11,31.39,3112.7
2019-03-18,DC_11,30.18,3167.9
2019-03-19,DC_11,30.34,2968.9
2019-03-20,DC_11,29.81,3108.3
2019-03-21,DC_11,30.98,3102.5
2019-03-22,DC_11,29.88,3036.6
2019-03-23,DC_11,30.64,3066.9
2019-03-24,DC_11,30.14,3100.8
2019-03-25,DC_11,30.81,3118.0
2019-03-26,DC_11,29.49,3160.4
2019-03-27,DC_11,30.3,3056.5
2019-03-28,DC_11,29.94,3066.4
2019-03-29,DC_11,30.1,3086.9
2019-03-30,DC_11,30.37,3055.1
2019-03-31,DC_11,29.69,3238.6
2019-04-01,DC_11,29.9,3167.0
2019-04-02,DC_11,30.28,3143.2
2019-04-03,DC_11,30.97,3024.4
2019-04-04,DC_11,30.2,3189.0
2019-04-05,DC_11,30.51,3140.5
2019-04-06,DC_11,29.93,2981.9
2019-04-07,DC_11,30.15,3079.2
2019-04-08,DC_11,30.71,3142.4
2019-04-09,DC_11,30.86,3279.1
2019-04-10,DC_11,30.82,3141.3
2019-04-11,DC_11,31.42,3128.2
2019-04-12,DC_11,31.06,3108.2
2019-04-13,DC_11,30.97,3181.9
2019-04-14,DC_11,29.94,3183.1
2019-04-15,DC_11,30.1,3052.7
2019-04-16,DC_11,30.72,3073.2
2019-04-17,DC_11,30.95,3143.6
2019-04-18,DC_11,31.35,3151.8
2019-04-19,DC_11,30.27,3148.3
2019-04-20,DC_11,31.22,3326.8
2019-04-21,DC_11,30.42,3252.9
2019-04-22,DC_11,31.02,3156.8
2019-04-23,DC_11,29.77,3037.0
2019-04-24,DC_11,31.5,3113.7
2019-04-25,DC_11,30.93,3195.4
2019-04-26,DC_11,30.34,3160.2
2019-04-27,DC_11,31.02,2977.6
2019-04-28,DC_11,30.82,3075.6
2019-04-29,DC_11,31.54,3227.9
2019-04-30,DC_11,30.34,3093.2
2019-05-01,DC_11,30.04,3072.0
2019-05-02,DC_11,30.86,3139.9
2019-05-03,DC_11,30.4,3033.9
2019-05-04,DC_11,31.5,3096.3
2019-05-05,DC_11,30.56,3033.8
2019-05-06,DC_11,30.84,3017.5
2019-05-07,DC_11,30.3,3244.6
2019-05-08,DC_11,30.95,3291.0
2019-05-09,DC_11,30.75,3206.7
2019-05-10,DC_11,30.22,3205.1
2019-05-11,DC_11,30.54,2973.1
2019-05-12,DC_11,30.06,3200.9
2019-05-13,DC_11,31.15,3032.0
2019-05-14,DC_11,31.51,3027.4
2019-05-15,DC_11,30.63,3027.4
2019-05-16,DC_11,31.06,3047.0
2019-05-17,DC_11,30.82,3109.6
2019-05-18,DC_11,31.01,3195.1
2019-05-19,DC_11,30.7,3082.4
2019-05-20,DC_11,30.68,3169.6
2019-05-21,DC_11,30.41,3249.3
2019-05-22,DC_11,31.77,3017.7
2019-05-23,DC_11,31.56,3104.3
2019-05-24,DC_11,30.64,3139.6
2019-05-25,DC_11,30.55,3087.5
2019-05-26,DC_11,31.01,3253.6
2019-05-27,DC_11,30.85,3122.6
2019-05-28,DC_11,30.25,3222.5
2019-05-29,DC_11,30.97,3175.1
2019-05-30,DC_11,30.98,3185.4
2019-05-31,DC_11,30.75,3288.6
2019-06-01,DC_11,30.71,3202.2
2019-06-02,DC_11,31.0,3224.3
2019-06-03,DC_11,31.01,3267.5
2019-06-04,DC_11,31.21,3200.9
2019-06-05,DC_11,31.16,3199.7
2019-06-06,DC_11,31.23,3168.4
2019-06-07,DC_11,30.01,3251.6
2019-06-08,DC_11,31.04,3241.3
2019-06-09,DC_11,31.47,3167.3
2019-06-10,DC_11,31.11,3268.8
2019-06-11,DC_11,31.83,3346.3
2019-06-12,DC_11,30.68,3168.6
2019-06-13,DC_11,31.33,3274.3
2019-06-14,DC_11,30.58,3367.5
2019-06-15,DC_11,32.13,3203.3
2019-06-16,DC_11,30.56,3169.4
2019-06-17,DC_11,30.91,3066.3
2019-06-18,DC_11,31.32,3246.3
2019-06-19,DC_11,30.67,3101.6
2019-06-20,DC_11,30.57,3225.2
2019-06-21,DC_11,31.72,3175.2
2019-06-22,DC_11,31.82,3168.5
2019-06-23,DC_11,31.43,3366.7
2019-06-24,DC_11,31.11,3222.6
2019-06-25,DC_11,31.34,3260.9
2019-06-26,DC_11,30.47,3145.7
2019-06-27,DC_11,30.45,3190.4
2019-06-28,DC_11,30.59,3150.3
2019-06-29,DC_11,31.19,3110.2
2019-06-30,DC_11,31.16,3149.4
2019-07-01,DC_11,30.93,3337.4
2019-07-02,DC_11,31.14,3298.3
2019-07-03,DC_11,30.82,3232.2
2019-07-04,DC_11,31.64,3340.4
2019-07-05,DC_11,31.22,3392.9
2019-07-06,DC_11,30.82,3106.8
2019-07-07,DC_11,30.66,3108.4
2019-07-08,DC_11,30.93,3186.2
2019-07-09,DC_11,31.31,3458.4
2019-07-10,DC_11,30.46,3264.8
2019-07-11,DC_11,31.19,3286.4
2019-07-12,DC_11,31.36,3255.4
2019-07-13,DC_11,31.02,3316.6
2019-07-14,DC_11,31.19,3235.1
2019-07-15,DC_11,31.72,3233.6
2019-07-16,DC_11,32.43,3258.4
2019-07-17,DC_11,31.13,3256.6
2019-07-18,DC_11,31.2,3218.4
2019-07-19,DC_11,30.84,3217.8
2019-07-20,DC_11,31.63,3256.4
2019-07-21,DC_11,30.55,3255.9
2019-07-22,DC_11,32.38,3504.0
2019-07-23,DC_11,31.09,3319.6
2019-07-24,DC_11,31.77,3281.5
2019-07-25,DC_11,30.83,3230.5
2019-07-26,DC_11,32.07,3230.3
2019-07-27,DC_11,31.77,3276.2
2019-07-28,DC_11,31.3,3184.1
2019-07-29,DC_11,31.75,3223.2
2019-07-30,DC_11,31.2,3166.2
2019-07-31,DC_11,31.73,3438.6
2019-08-01,DC_11,30.53,3154.6
2019-08-02,DC_11,31.71,3356.2
2019-08-03,DC_11,31.58,3321.9
2019-08-04,DC_11,30.81,3341.6
2019-08-05,DC_11,31.17,3404.6
2019-08-06,DC_11,32.12,3370.9
2019-08-07,DC_11,31.21,3286.6
2019-08-08,DC_11,32.02,3228.1
2019-08-09,DC_11,31.89,3348.4
2019-08-10,DC_11,31.87,3391.4
2019-08-11,DC_11,30.84,3313.4
2019-08-12,DC_11,32.08,3141.8
2019-08-13,DC_11,31.26,3360.3
2019-08-14,DC_11,31.26,3280.1
2019-08-15,DC_11,31.99,3424.7
2019-08-16,DC_11,31.96,3428.0
2019-08-17,DC_11,31.64,3490.8
2019-08-18,DC_11,32.21,3297.3
2019-08-19,DC_11,31.77,3393.4
2019-08-20,DC_11,31.93,3322.2
2019-08-21,DC_11,31.39,3305.3
2019-08-22,DC_11,31.05,3157.7
2019-08-23,DC_11,31.61,3392.1
2019-08-24,DC_11,31.1,3133.4
2019-08-25,DC_11,32.19,3283.2
2019-08-26,DC_11,31.46,3350.9
2019-08-27,DC_11,32.22,3373.4
2019-08-28,DC_11,31.54,3350.7
2019-08-29,DC_11,31.49,3351.0
2019-08-30,DC_11,31.97,3197.3
2019-08-31,DC_11,32.39,3301.3
2019-09-01,DC_11,32.04,3403.2
2019-09-02,DC_11,31.91,3260.9
2019-09-03,DC_11,31.79,3231.5
2019-09-04,DC_11,31.53,3340.5
2019-09-05,DC_11,31.79,3112.0
2019-09-06,DC_11,31.47,3234.3
2019-09-07,DC_11,31.83,3346.2
2019-09-08,DC_11,31.03,3492.8
2019-09-09,DC_11,32.02,3336.7
2019-09-10,DC_11,31.28,3266.4
2019-09-11,DC_11,31.16,3116.7
2019-09-12,DC_11,31.83,3371.8
2019-09-13,DC_11,31.88,3389.3
2019-09-14,DC_11,31.42,3180.6
2019-09-15,DC_11,31.79,3336.9
2019-09-16,DC_11,31.32,3297.8
2019-09-17,DC_11,31.96,3584.0
2019-09-18,DC_11,31.86,3197.2
2019-09-19,DC_11,32.22,3430.4
2019-09-20,DC_11,31.95,3339.0
2019-09-21,DC_11,31.91,3449.3
2019-09-22,DC_11,31.27,3177.3
2019-09-23,DC_11,32.59,3364.6
2019-09-24,DC_11,31.32,3393.1
2019-09-25,DC_11,31.9,3327.8
2019-09-26,DC_11,32.4,3248.6
2019-09-27,DC_11,32.19,3333.6
2019-09-28,DC_11,32.22,3252.7
2019-09-29,DC_11,31.26,3317.6
2019-09-30,DC_11,32.53,3310.9
2019-10-01,DC_11,31.57,3388.5
2019-10-02,DC_11,31.27,3337.7
2019-10-03,DC_11,31.91,3326.5
2019-10-04,DC_11,31.64,3449.8
2019-10-05,DC_11,31.35,3180.8
2019-10-06,DC_11,31.02,3364.0
2019-10-07,DC_11,32.46,3343.1
2019-10-08,DC_11,32.22,3223.3
2019-10-09,DC_11,30.9,3322.2
2019-10-10,DC_11,32.08,3488.2
2019-10-11,DC_11,31.77,3351.9
2019-10-12,DC_11,31.21,3456.2
2019-10-13,DC_11,31.4,3352.2
2019-10-14,DC_11,31.86,3248.4
2019-10-15,DC_11,30.9,3310.7
2019-10-16,DC_11,31.67,3370.0
2019-10-17,DC_11,30.76,3295.1
2019-10-18,DC_11,31.54,3428.2
2019-10-19,DC_11,31.33,3268.2
2019-10-20,DC_11,32.35,3384.0
2019-10-21,DC_11,31.75,3289.0
2019-10-22,DC_11,31.57,3437.7
2019-10-23,DC_11,31.36,3272.0
2019-10-24,DC_11,32.37,3257.0
2019-10-25,DC_11,31.73,3354.1
2019-10-26,DC_11,31.28,3341.7
2019-10-27,DC_11,31.73,3395.5
2019-10-28,DC_11,32.29,3256.7
2019-10-29,DC_11,31.72,3238.1
2019-10-30,DC_11,32.06,3427.4
2019-10-31,DC_11,31.3,3394.7
2019-11-01,DC_11,31.68,3188.3
2019-11-02,DC_11,31.19,3193.6
2019-11-03,DC_11,32.11,3197.6
2019-11-04,DC_11,32.08,3390.9
2019-11-05,DC_11,31.82,3282.7
2019-11-06,DC_11,31.23,3186.2
2019-11-07,DC_11,32.42,3348.1
2019-11-08,DC_11,31.23,3371.5
2019-11-09,DC_11,31.76,3331.8
2019-11-10,DC_11,32.37,3341.9
2019-11-11,DC_11,31.97,3140.1
2019-11-12,DC_11,31.55,3229.8
2019-11-13,DC_11,30.75,3335.8
2019-11-14,DC_11,32.02,3184.9
2019-11-15,DC_11,30.99,3424.0
2019-11-16,DC_11,31.16,3239.1
2019-11-17,DC_11,31.38,3234.6
2019-11-18,DC_11,31.43,3405.7
2019-11-19,DC_11,32.03,3216.4
2019-11-20,DC_11,30.5,3248.5
2019-11-21,DC_11,31.18,3110.8
2019-11-22,DC_11,31.41,3377.1
2019-11-23,DC_11,31.1,3490.8
2019-11-24,DC_11,32.96,3160.5
2019-11-25,DC_11,31.49,3108.2
2019-11-26,DC_11,31.07,3316.9
2019-11-27,DC_11,32.44,3215.3
2019-11-28,DC_11,30.95,3261.6
2019-11-29,DC_11,31.78,3337.9
2019-11-30,DC_11,31.67,3243.1
2019-12-01,DC_11,31.75,3217.6
2019-12-02,DC_11,30.76,3056.1
2019-12-03,DC_11,31.34,3381.0
2019-12-04,DC_11,31.54,3218.2
2019-12-05,DC_11,31.48,3171.7
2019-12-06,DC_11,31.28,3200.3
2019-12-07,DC_11,32.1,3064.1
2019-12-08,DC_11,29.8,3079.8
2019-12-09,DC_11,31.38,3217.9
2019-12-10,DC_11,32.16,3239.9
2019-12-11,DC_11,31.44,3306.6
2019-12-12,DC_11,30.73,3290.6
2019-12-13,DC_11,31.38,3229.3
2019-12-14,DC_11,32.37,3307.9
2019-12-15,DC_11,30.32,3187.7
2019-12-16,DC_11,30.69,3116.1
2019-12-17,DC_11,31.07,3273.1
2019-12-18,DC_11,31.53,3017.0
2019-12-19,DC_11,31.23,3166.3
2019-12-20,DC_11,32.06,3158.9
2019-12-21,DC_11,30.94,3273.9
2019-12-22,DC_11,31.21,3233.4
2019-12-23,DC_11,31.14,3075.5
2019-12-24,DC_11,30.86,3261.6
2019-12-25,DC_11,31.47,3236.9
2019-12-26,DC_11,31.2,3129.8
2019-12-27,DC_11,31.28,3150.5
2019-12-28,DC_11,31.59,3251.9
2019-12-29,DC_11,31.02,3290.7
2019-12-30,DC_11,31.29,3233.2
2019-12-31,DC_11,31.39,3247.7
2020-01-01,DC_11,30.01,3129.1
2020-01-02,DC_11,30.12,3319.2
2020-01-03,DC_11,31.89,3401.7
2020-01-04,DC_11,30.44,3076.5
2020-01-05,DC_11,30.94,3297.6
2020-01-06,DC_11,31.08,3298.3
2020-01-07,DC_11,31.69,3283.8
2020-01-08,DC_11,30.57,2967.8
2020-01-09,DC_11,31.24,3285.8
2020-01-10,DC_11,30.19,3149.1
